vuln_id,whitelist,package,version_local,version_local_regex,version_nixpkgs,version_upstream,comment,review_comment
CVE-2025-66413,True,git,2.53.0,,2.54.0,2.55.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2012-2055,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2020-10517,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2020-10518,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2020-10519,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-2443,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-5566,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-5746,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-5795,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-5815,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-5816,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-5817,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-6336,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-6337,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-6395,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-6800,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-8263,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2024-8770,True,github,1.47.0,,,,False positive: generic package-name match for github; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2022-3219,True,gnupg,2.4.9,,2.4.9,2.5.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-32989,True,gnutls,3.8.12,,3.8.13,3.8.13,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-32989,True,gnutls,3.8.13,,3.8.13,3.8.13,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-32990,True,gnutls,3.8.12,,3.8.13,3.8.13,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-32990,True,gnutls,3.8.13,,3.8.13,3.8.13,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-49292,True,go,1.22.12-linux-amd64-bootstrap,,1.27rc2,1.26.5,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-49292,True,go,1.24.13-linux-amd64-bootstrap,,1.27rc2,1.26.5,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-49292,True,go,1.25.12,,1.27rc2,1.26.5,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-49292,True,go,1.26.2,,1.27rc2,1.26.5,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-49292,True,go,1.26.4,,1.27rc2,1.26.5,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-49292,True,go,1.25.13,,1.27.0,1.27.0,Incorrect package: NVD CPE is ecies:go for the ECIES Go library; scanned component is the Go toolchain.
CVE-2023-49292,True,go,1.26.5,,1.27.0,1.27.0,Incorrect package: NVD CPE is ecies:go for the ECIES Go library; scanned component is the Go toolchain.
CVE-2017-5436,True,graphite2,1.3.14,,1.3.15,1.3.15,NVD data issue: CPE entry does not correctly state the version numbers.
CVE-2013-4577,True,grub,2.12,,2.12,2.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2026-12891,True,gstreamer,1.26.11,,1.28.4,1.28.5,"Incorrect package for this target: CVE affects gst-plugins-bad, but the scanned closure contains gstreamer/gst-plugins-base and no gst-plugins-bad derivation."
CVE-2026-12892,True,gstreamer,1.26.11,,1.28.4,1.28.5,"Incorrect package for this target: CVE affects gst-plugins-bad, but the scanned closure contains gstreamer/gst-plugins-base and no gst-plugins-bad derivation."
CVE-2021-4276,True,hedgehog,1.5,,1.7,1.7,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-4276,True,hedgehog,1.5-r2.cabal,,1.7,1.7,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2020-35669,True,http,0.2.12,,,,"Incorrect package: scanned component is the Rust crate http 0.2.12 in the build closure; CVE affects the Dart http package, not the Rust crate."
CVE-2014-9826,True,imagemagick,7.1.2-24,,7.1.2-27,7.1.2.27,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2016-7538,True,imagemagick,7.1.2-24,,7.1.2-27,7.1.2.27,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2017-5506,True,imagemagick,7.1.2-24,,7.1.2-27,7.1.2.27,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-5341,True,imagemagick,7.1.2-24,,7.1.2-27,7.1.2.27,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2017-13099,True,instant,0.1.13,,,,"Incorrect package: scanned component is the Rust crate instant 0.1.13 in the build closure; CVE affects wolfSSL/Aruba Instant products, not the Rust crate."
CVE-2024-9453,True,jenkins,2.555.3,,2.568.1,2.574,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2026-32316,True,jq,1.8.1,,1.8.2,1.8.2,Patched in the scanned derivation: flakevuln run 29970797071 reported a CVE-specific Nix patch for this package.
CVE-2026-33947,True,jq,1.8.1,,1.8.2,1.8.2,Patched in the scanned derivation: flakevuln run 29970797071 reported a CVE-specific Nix patch for this package.
CVE-2026-33948,True,jq,1.8.1,,1.8.2,1.8.2,Patched in the scanned derivation: flakevuln run 29970797071 reported a CVE-specific Nix patch for this package.
CVE-2026-33948,True,jq,1.8.1-binlore,,1.8.2,1.8.2,Patched in the scanned derivation: flakevuln run 29970797071 reported a CVE-specific Nix patch for this package.
CVE-2026-39979,True,jq,1.8.1,,1.8.2,1.8.2,Patched in the scanned derivation: flakevuln run 29970797071 reported a CVE-specific Nix patch for this package.
CVE-2026-39979,True,jq,1.8.1-binlore,,1.8.2,1.8.2,Patched in the scanned derivation: flakevuln run 29970797071 reported a CVE-specific Nix patch for this package.
CVE-2026-54679,True,jq,1.8.1,,1.8.2,1.8.2,Not applicable to this target: CVE is documented as 32-bit-only; target host platform is x86_64-linux.
CVE-2026-54679,True,jq,1.8.1-binlore,,1.8.2,1.8.2,Not applicable to this target: CVE is documented as 32-bit-only; target host platform is x86_64-linux.
CVE-2026-5121,True,libarchive,3.8.6,,3.8.8,3.8.8,Not applicable to this target: CVE describes a 32-bit-only libarchive issue; target host platform is x86_64-linux.
CVE-2023-52356,True,libtiff,4.7.1,,4.7.1,4.7.2,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-6228,True,libtiff,4.7.1,,4.7.1,4.7.2,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-6277,True,libtiff,4.7.1,,4.7.1,4.7.2,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-6021,True,libxml2,2.15.1,,2.15.3,2.15.3,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-6021,True,libxml2,2.15.3,,2.15.3,2.15.3,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-6170,True,libxml2,2.15.1,,2.15.3,2.15.3,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-6170,True,libxml2,2.15.3,,2.15.3,2.15.3,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
OSV-2021-777,True,libxml2,2.15.1,,2.15.3,2.15.3,Fixed upstream in libxml2 2.9.13; the scanned 2.15.1 package is newer than the fixed release.
OSV-2021-777,True,libxml2,2.15.3,,2.15.3,2.15.3,Fixed upstream in libxml2 2.9.13; the scanned 2.15.3 package is newer than the fixed release.
CVE-2025-10911,True,libxslt,1.1.45,,1.1.45,1.1.45,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-7425,True,libxslt,1.1.45,,1.1.45,1.1.45,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-43410,True,mercurial,7.1.2,,7.2.2,7.2.3,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-43410,True,mercurial,7.1.2-vendor,,7.2.2,7.2.3,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-43410,True,mercurial,7.1.2-vendor-staging,,7.2.2,7.2.3,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-4860,True,metrics,4.2.37-494.v06f9a_939d33a_,,,,False positive: generic package-name match for metrics; scanner could not confirm a matching Repology version for the actual Nix package.
CVE-2021-35047,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-35048,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-35049,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-35050,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-0486,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-0997,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-24388,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-24389,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-24390,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-24391,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-24392,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-24393,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-24394,True,network,3.2.8.0,,3.2.8.0,3.2.8.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-4336,True,ninja,1.13.2,,1.13.2,1.13.2,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-27297,True,nix,0.23.2,,,,False positive / scanner metadata issue: generic Nix package name with no Repology match for the reported affected product.
CVE-2024-27297,True,nix,0.29.0,,,,False positive / scanner metadata issue: generic Nix package name with no Repology match for the reported affected product.
CVE-2024-27297,True,nix,0.31.1,,,,False positive / scanner metadata issue: generic Nix package name with no Repology match for the reported affected product.
CVE-2019-17365,True,nix,0.23.2,,,,"Incorrect package: scanned components are Rust crate nix 0.x derivations in the build closure, not the Nix package manager; Nix 2.x derivations are scanned separately."
CVE-2019-17365,True,nix,0.29.0,,,,"Incorrect package: scanned components are Rust crate nix 0.x derivations in the build closure, not the Nix package manager; Nix 2.x derivations are scanned separately."
CVE-2019-17365,True,nix,0.31.1,,,,"Incorrect package: scanned components are Rust crate nix 0.x derivations in the build closure, not the Nix package manager; Nix 2.x derivations are scanned separately."
CVE-2023-39327,True,openjpeg,2.5.4,,2.5.4,2.5.4,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-39328,True,openjpeg,2.5.4,,2.5.4,2.5.4,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-39329,True,openjpeg,2.5.4,,2.5.4,2.5.4,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2007-2768,True,openssh,10.3p1,,10.4p1,10.4p1,False positive: legacy OpenSSH CVE metadata does not apply to the current OpenSSH package version.
CVE-2008-3844,True,openssh,10.3p1,,10.4p1,10.4p1,False positive: legacy OpenSSH CVE metadata does not apply to the current OpenSSH package version.
CVE-2014-9278,True,openssh,10.3p1,,10.4p1,10.4p1,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2026-3497,True,openssh,10.3p1,,10.4p1,10.4p1,Not applicable to this target: CVE affects downstream distribution GSSAPI patches and explicitly does not affect upstream OpenSSH.
CVE-2026-55653,True,openssh,10.3p1,,10.4p1,10.4p1,"Not applicable to this target: CVE is for Red Hat Enterprise Linux OpenSSH patch behavior, not upstream Nixpkgs OpenSSH."
CVE-2026-55654,True,openssh,10.3p1,,10.4p1,10.4p1,"Not applicable to this target: CVE is for Red Hat Enterprise Linux OpenSSH patch behavior, not upstream Nixpkgs OpenSSH."
CVE-2026-55655,True,openssh,10.3p1,,10.4p1,10.4p1,"Not applicable to this target: CVE is for Red Hat Enterprise Linux OpenSSH patch behavior, not upstream Nixpkgs OpenSSH."
CVE-2025-47436,True,orc,0.4.41,,1.2.1.4,1.2.1.4,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-47436,True,orc,0.4.42,,1.2.1.4,1.2.1.4,Incorrect package: NVD CPE is apache:orc for the Apache ORC C++ library; scanned component is Oil Runtime Compiler 0.4.42.
CVE-2026-2100,True,p11-kit,0.26.2,,0.26.2,0.26.4,Not affected: CVE affected range is p11-kit <0.26.2; scanned version is 0.26.2.
CVE-2015-4155,True,parallel,3.2.2.0,,3.3.0.0,3.3.0.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2015-4156,True,parallel,3.2.2.0,,3.3.0.0,3.3.0.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-37769,True,pixman,0.46.4,,0.46.4,0.46.4,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-3177,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-27043,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-6597,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-0397,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-0450,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-11168,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-12718,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-3219,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-3220,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-4030,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-4032,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-49050,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-49050,True,python,3.14.2,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-49050,True,python,3.14.4,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-50602,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-5642,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-6923,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-8088,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-0938,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-11468,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-11468,True,python,3.14.2,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-15282,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-15282,True,python,3.14.2,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-15366,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-15366,True,python,3.14.2,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-15366,True,python,3.14.4,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-15367,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-15367,True,python,3.14.2,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-15367,True,python,3.14.4,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-1795,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-4138,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-4330,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-4435,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-4516,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-4517,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-49714,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-49714,True,python,3.14.2,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-49714,True,python,3.14.4,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-6069,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-8194,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-8291,True,python,2.7.18.12,,3.14.6,3.14.6,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2026-12003,True,python,2.7.18.12,,3.14.6,3.14.6,Not applicable to this target: CVE is Windows-only or Windows install-layout specific; target host platform is x86_64-linux.
CVE-2026-12003,True,python,3.14.2,,3.14.6,3.14.6,Not applicable to this target: CVE is Windows-only or Windows install-layout specific; target host platform is x86_64-linux.
CVE-2026-12003,True,python,3.14.4,,3.14.6,3.14.6,Not applicable to this target: CVE is Windows-only or Windows install-layout specific; target host platform is x86_64-linux.
CVE-2026-3298,True,python,3.14.2,,3.14.6,3.14.6,Not applicable to this target: CVE is Windows-only or Windows install-layout specific; target host platform is x86_64-linux.
CVE-2026-3298,True,python,3.14.4,,3.14.6,3.14.6,Not applicable to this target: CVE is Windows-only or Windows install-layout specific; target host platform is x86_64-linux.
CVE-2026-3479,True,python,2.7.18.12,,3.14.6,3.14.6,Not a real target vulnerability: CVE record is disputed and states there is no vulnerability under the intended security model.
CVE-2026-3479,True,python,3.14.2,,3.14.6,3.14.6,Not a real target vulnerability: CVE record is disputed and states there is no vulnerability under the intended security model.
CVE-2022-36073,True,rubygems,3.7.2,,,,False positive: affected RubyGems versions are older than the 3.7.x package in this closure.
CVE-2021-33594,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-33594,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-33595,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-33595,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-33596,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-33596,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-40834,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-40834,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-40835,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-40835,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-44751,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-44751,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-28868,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-28868,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-28869,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-28869,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-28870,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-28870,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-28872,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-28872,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-28873,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-28873,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-38163,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-38163,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-38164,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-38164,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-47524,True,safe,0.3.21,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-47524,True,safe,0.3.21-r1.cabal,,0.3.21,0.3.21,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-28794,True,ShellCheck,0.11.0,,0.11.0,0.11.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2000-0006,True,strace,7.1,,7.1,7.1,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-21524,True,stringbuilder,0.5.1,,0.5.1,0.5.1,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2026-41907,True,uuid,1.20.0,,1.2-2,1.2-2,Incorrect package: CVE affects uuidjs/uuid; scanned derivation is Rust crate uuid 1.20.0.
CVE-2026-41988,True,uuid,1.20.0,,1.2-2,1.2-2,Incorrect package: CVE affects uuidjs/uuid; scanned derivation is Rust crate uuid 1.20.0.
CVE-2021-27400,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
